"SPECIES","SITE","YEAR","MONTH","DAY","COUNT"
"Aglais io","UKBMS.1908","2010","8","27","0"
"Aglais io","UKBMS.1908","2010","9","17","0"
"Aglais io","UKBMS.1911","2010","4","3","0"
"Aglais io","UKBMS.1911","2010","4","9","0"
"Aglais io","UKBMS.1911","2010","4","16","0"
"Aglais io","UKBMS.1911","2010","4","25","0"
"Aglais io","UKBMS.1911","2010","5","5","0"
"Aglais io","UKBMS.1911","2010","5","18","0"
"Aglais io","UKBMS.1911","2010","5","22","0"
"Aglais io","UKBMS.1911","2010","5","26","0"
"Aglais io","UKBMS.1911","2010","5","30","0"
"Aglais io","UKBMS.1911","2010","6","7","0"
"Aglais io","UKBMS.1911","2010","6","21","0"
"Aglais io","UKBMS.1911","2010","6","26","0"
"Aglais io","UKBMS.1911","2010","7","4","0"
"Aglais io","UKBMS.1911","2010","7","10","2"
"Aglais io","UKBMS.1911","2010","7","21","20"
"Aglais io","UKBMS.1911","2010","7","24","25"
"Aglais io","UKBMS.1911","2010","8","3","7"
"Aglais io","UKBMS.1911","2010","8","8","9"
"Aglais io","UKBMS.1911","2010","8","15","0"
"Aglais io","UKBMS.1911","2010","8","20","1"
"Aglais io","UKBMS.1911","2010","9","5","0"
"Aglais io","UKBMS.1911","2010","9","12","0"
"Aglais io","UKBMS.1914","2010","4","8","0"
"Aglais io","UKBMS.1914","2010","4","15","0"
"Aglais io","UKBMS.1914","2010","4","23","0"
"Aglais io","UKBMS.1914","2010","4","27","0"
"Aglais io","UKBMS.1914","2010","5","5","0"
"Aglais io","UKBMS.1914","2010","5","15","0"
"Aglais io","UKBMS.1914","2010","5","21","0"
"Aglais io","UKBMS.1914","2010","5","24","0"
"Aglais io","UKBMS.1914","2010","6","2","0"
"Aglais io","UKBMS.1914","2010","6","11","0"
"Aglais io","UKBMS.1914","2010","6","20","0"
"Aglais io","UKBMS.1914","2010","6","22","0"
"Aglais io","UKBMS.1914","2010","7","3","5"
"Aglais io","UKBMS.1914","2010","7","9","53"
"Aglais io","UKBMS.1914","2010","7","18","125"
"Aglais io","UKBMS.1914","2010","7","19","63"
"Aglais io","UKBMS.1914","2010","7","28","81"
"Aglais io","UKBMS.1914","2010","8","3","32"
"Aglais io","UKBMS.1914","2010","8","15","6"
"Aglais io","UKBMS.1914","2010","8","21","0"
"Aglais io","UKBMS.1914","2010","8","28","0"
"Aglais io","UKBMS.1914","2010","9","1","0"
"Aglais io","UKBMS.1914","2010","9","12","0"
"Aglais io","UKBMS.1914","2010","9","16","0"
"Aglais io","UKBMS.1914","2010","9","22","0"
"Aglais io","UKBMS.1914","2010","9","30","0"
"Aglais io","UKBMS.1920","2010","4","6","0"
"Aglais io","UKBMS.1920","2010","4","10","0"
"Aglais io","UKBMS.1920","2010","4","17","0"
"Aglais io","UKBMS.1920","2010","4","22","0"
"Aglais io","UKBMS.1920","2010","5","6","0"
"Aglais io","UKBMS.1920","2010","5","15","0"
"Aglais io","UKBMS.1920","2010","5","21","0"
"Aglais io","UKBMS.1920","2010","5","28","0"
"Aglais io","UKBMS.1920","2010","6","4","0"
"Aglais io","UKBMS.1920","2010","6","12","0"
"Aglais io","UKBMS.1920","2010","6","17","0"
"Aglais io","UKBMS.1920","2010","6","24","0"
"Aglais io","UKBMS.1920","2010","7","1","0"
"Aglais io","UKBMS.1920","2010","7","8","0"
"Aglais io","UKBMS.1920","2010","7","20","21"
"Aglais io","UKBMS.1920","2010","7","23","11"
"Aglais io","UKBMS.1920","2010","7","30","11"
"Aglais io","UKBMS.1920","2010","8","5","5"
"Aglais io","UKBMS.1920","2010","8","12","2"
"Aglais io","UKBMS.1920","2010","8","22","0"
"Aglais io","UKBMS.1920","2010","8","28","0"
"Aglais io","UKBMS.1920","2010","9","2","0"
"Aglais io","UKBMS.1920","2010","9","12","0"
"Aglais io","UKBMS.1920","2010","9","17","0"
"Aglais io","UKBMS.1920","2010","9","23","0"
"Aglais io","UKBMS.1922","2010","4","2","0"
"Aglais io","UKBMS.1922","2010","4","10","0"
"Aglais io","UKBMS.1922","2010","4","19","0"
"Aglais io","UKBMS.1922","2010","4","24","0"
"Aglais io","UKBMS.1922","2010","5","21","0"
"Aglais io","UKBMS.1922","2010","5","30","0"
"Aglais io","UKBMS.1922","2010","6","5","0"
"Aglais io","UKBMS.1922","2010","6","16","0"
"Aglais io","UKBMS.1922","2010","6","23","0"
"Aglais io","UKBMS.1922","2010","6","26","0"
"Aglais io","UKBMS.1922","2010","7","1","0"
"Aglais io","UKBMS.1922","2010","7","9","4"
"Aglais io","UKBMS.1922","2010","7","19","26"
"Aglais io","UKBMS.1922","2010","7","24","26"
"Aglais io","UKBMS.1922","2010","7","31","31"
"Aglais io","UKBMS.1922","2010","8","8","8"
"Aglais io","UKBMS.1922","2010","8","15","0"
"Aglais io","UKBMS.1922","2010","8","22","0"
"Aglais io","UKBMS.1922","2010","8","31","0"
"Aglais io","UKBMS.1922","2010","9","9","0"
"Aglais io","UKBMS.1922","2010","9","25","0"
"Aglais io","UKBMS.1925","2010","4","6","0"
"Aglais io","UKBMS.1925","2010","4","10","0"
"Aglais io","UKBMS.1925","2010","4","15","0"
"Aglais io","UKBMS.1925","2010","4","22","0"
"Aglais io","UKBMS.1925","2010","5","6","0"
"Aglais io","UKBMS.1925","2010","5","15","0"
"Aglais io","UKBMS.1925","2010","5","21","0"
"Aglais io","UKBMS.1925","2010","5","28","0"
"Aglais io","UKBMS.1925","2010","6","4","0"
"Aglais io","UKBMS.1925","2010","6","12","0"
"Aglais io","UKBMS.1925","2010","6","17","0"
"Aglais io","UKBMS.1925","2010","6","24","0"
"Aglais io","UKBMS.1925","2010","7","1","0"
"Aglais io","UKBMS.1925","2010","7","9","1"
"Aglais io","UKBMS.1925","2010","7","20","6"
"Aglais io","UKBMS.1925","2010","7","24","2"
"Aglais io","UKBMS.1925","2010","7","30","3"
"Aglais io","UKBMS.1925","2010","8","5","0"
"Aglais io","UKBMS.1925","2010","8","12","0"
"Aglais io","UKBMS.1925","2010","8","22","0"
"Aglais io","UKBMS.1925","2010","8","28","0"
"Aglais io","UKBMS.1925","2010","9","2","0"
"Aglais io","UKBMS.1925","2010","9","12","0"
"Aglais io","UKBMS.1925","2010","9","17","0"
"Aglais io","UKBMS.1925","2010","9","23","0"
"Aglais io","UKBMS.1926","2010","4","6","0"
"Aglais io","UKBMS.1926","2010","4","10","0"
"Aglais io","UKBMS.1926","2010","4","15","0"
"Aglais io","UKBMS.1926","2010","4","22","0"
"Aglais io","UKBMS.1926","2010","5","6","0"
"Aglais io","UKBMS.1926","2010","5","15","0"
"Aglais io","UKBMS.1926","2010","5","21","0"
"Aglais io","UKBMS.1926","2010","5","28","0"
"Aglais io","UKBMS.1926","2010","6","4","0"
"Aglais io","UKBMS.1926","2010","6","12","0"
"Aglais io","UKBMS.1926","2010","6","17","0"
"Aglais io","UKBMS.1926","2010","6","24","0"
"Aglais io","UKBMS.1926","2010","7","1","0"
"Aglais io","UKBMS.1926","2010","7","9","1"
"Aglais io","UKBMS.1926","2010","7","20","10"
"Aglais io","UKBMS.1926","2010","7","24","5"
"Aglais io","UKBMS.1926","2010","7","30","10"
"Aglais io","UKBMS.1926","2010","8","5","6"
"Aglais io","UKBMS.1926","2010","8","12","7"
"Aglais io","UKBMS.1926","2010","8","22","3"
"Aglais io","UKBMS.1926","2010","8","29","1"
"Aglais io","UKBMS.1926","2010","9","2","0"
"Aglais io","UKBMS.1926","2010","9","12","0"
"Aglais io","UKBMS.1926","2010","9","17","0"
"Aglais io","UKBMS.1926","2010","9","23","0"
"Aglais io","UKBMS.1927","2010","4","6","0"
"Aglais io","UKBMS.1927","2010","4","11","0"
"Aglais io","UKBMS.1927","2010","4","15","0"
"Aglais io","UKBMS.1927","2010","4","22","0"
"Aglais io","UKBMS.1927","2010","5","6","0"
"Aglais io","UKBMS.1927","2010","5","14","0"
"Aglais io","UKBMS.1927","2010","5","21","0"
"Aglais io","UKBMS.1927","2010","5","28","0"
"Aglais io","UKBMS.1927","2010","6","4","0"
"Aglais io","UKBMS.1927","2010","6","12","0"
"Aglais io","UKBMS.1927","2010","6","17","0"
"Aglais io","UKBMS.1927","2010","6","24","0"
"Aglais io","UKBMS.1927","2010","7","1","0"
"Aglais io","UKBMS.1927","2010","7","9","0"
"Aglais io","UKBMS.1927","2010","7","20","6"
"Aglais io","UKBMS.1927","2010","7","24","3"
"Aglais io","UKBMS.1927","2010","7","30","11"
"Aglais io","UKBMS.1927","2010","8","5","3"
"Aglais io","UKBMS.1927","2010","8","12","0"
"Aglais io","UKBMS.1927","2010","8","22","0"
"Aglais io","UKBMS.1927","2010","8","28","0"
"Aglais io","UKBMS.1927","2010","9","2","0"
"Aglais io","UKBMS.1927","2010","9","12","0"
"Aglais io","UKBMS.1927","2010","9","17","0"
"Aglais io","UKBMS.1927","2010","9","23","0"
"Aglais io","UKBMS.1928","2010","4","6","0"
"Aglais io","UKBMS.1928","2010","4","11","0"
"Aglais io","UKBMS.1928","2010","4","15","0"
"Aglais io","UKBMS.1928","2010","4","22","0"
"Aglais io","UKBMS.1928","2010","5","6","0"
"Aglais io","UKBMS.1928","2010","5","14","0"
"Aglais io","UKBMS.1928","2010","5","21","0"
"Aglais io","UKBMS.1928","2010","5","28","0"
"Aglais io","UKBMS.1928","2010","6","4","0"
"Aglais io","UKBMS.1928","2010","6","12","0"
"Aglais io","UKBMS.1928","2010","6","17","0"
"Aglais io","UKBMS.1928","2010","6","24","0"
"Aglais io","UKBMS.1928","2010","7","1","0"
"Aglais io","UKBMS.1928","2010","7","9","2"
"Aglais io","UKBMS.1928","2010","7","20","4"
"Aglais io","UKBMS.1928","2010","7","24","6"
"Aglais io","UKBMS.1928","2010","7","30","6"
"Aglais io","UKBMS.1928","2010","8","5","3"
"Aglais io","UKBMS.1928","2010","8","13","1"
"Aglais io","UKBMS.1928","2010","8","22","0"
"Aglais io","UKBMS.1928","2010","8","28","0"
"Aglais io","UKBMS.1928","2010","9","2","0"
"Aglais io","UKBMS.1928","2010","9","12","0"
"Aglais io","UKBMS.1928","2010","9","17","0"
"Aglais io","UKBMS.1928","2010","9","23","0"
"Aglais io","UKBMS.193","2010","4","9","0"
"Aglais io","UKBMS.193","2010","4","23","0"
"Aglais io","UKBMS.193","2010","5","2","0"
"Aglais io","UKBMS.193","2010","5","18","0"
"Aglais io","UKBMS.193","2010","5","28","0"
"Aglais io","UKBMS.193","2010","6","13","0"
"Aglais io","UKBMS.193","2010","6","28","0"
"Aglais io","UKBMS.193","2010","7","2","0"
"Aglais io","UKBMS.193","2010","7","10","4"
"Aglais io","UKBMS.193","2010","7","23","19"
"Aglais io","UKBMS.193","2010","8","1","32"
"Aglais io","UKBMS.193","2010","8","7","25"
"Aglais io","UKBMS.193","2010","8","15","23"
"Aglais io","UKBMS.193","2010","8","24","15"
"Aglais io","UKBMS.193","2010","8","30","1"
"Aglais io","UKBMS.193","2010","9","4","2"
"Aglais io","UKBMS.193","2010","9","12","1"
"Aglais io","UKBMS.193","2010","9","20","0"
"Aglais io","UKBMS.193","2010","9","29","0"
"Aglais io","UKBMS.1932","2010","4","6","0"
"Aglais io","UKBMS.1932","2010","4","13","0"
"Aglais io","UKBMS.1932","2010","4","19","0"
"Aglais io","UKBMS.1932","2010","4","23","0"
"Aglais io","UKBMS.1932","2010","5","5","0"
"Aglais io","UKBMS.1932","2010","5","10","0"
"Aglais io","UKBMS.1932","2010","5","19","0"
"Aglais io","UKBMS.1932","2010","5","23","0"
"Aglais io","UKBMS.1932","2010","6","2","0"
"Aglais io","UKBMS.1932","2010","6","4","0"
"Aglais io","UKBMS.1932","2010","6","13","0"
"Aglais io","UKBMS.1932","2010","6","21","0"
"Aglais io","UKBMS.1932","2010","6","26","0"
"Aglais io","UKBMS.1932","2010","7","3","0"
"Aglais io","UKBMS.1932","2010","7","10","6"
"Aglais io","UKBMS.1932","2010","7","20","9"
"Aglais io","UKBMS.1932","2010","7","25","14"
"Aglais io","UKBMS.1932","2010","8","2","10"
"Aglais io","UKBMS.1932","2010","8","8","3"
"Aglais io","UKBMS.1932","2010","8","15","5"
"Aglais io","UKBMS.1932","2010","8","24","0"
"Aglais io","UKBMS.1932","2010","8","28","0"
"Aglais io","UKBMS.1932","2010","9","2","0"
"Aglais io","UKBMS.1932","2010","9","12","0"
"Aglais io","UKBMS.1932","2010","9","18","0"
"Aglais io","UKBMS.1932","2010","9","29","0"
"Aglais io","UKBMS.1932","2010","9","30","0"
"Aglais io","UKBMS.1934","2010","4","4","0"
"Aglais io","UKBMS.1934","2010","4","10","0"
"Aglais io","UKBMS.1934","2010","4","22","0"
"Aglais io","UKBMS.1934","2010","5","4","0"
"Aglais io","UKBMS.1934","2010","5","12","0"
"Aglais io","UKBMS.1934","2010","5","22","0"
"Aglais io","UKBMS.1934","2010","6","15","0"
"Aglais io","UKBMS.1934","2010","6","20","0"
"Aglais io","UKBMS.1934","2010","6","23","0"
"Aglais io","UKBMS.1934","2010","7","1","0"
"Aglais io","UKBMS.1934","2010","7","12","9"
"Aglais io","UKBMS.1934","2010","7","24","66"
"Aglais io","UKBMS.1934","2010","7","29","36"
"Aglais io","UKBMS.1934","2010","8","7","39"
"Aglais io","UKBMS.1934","2010","8","15","46"
"Aglais io","UKBMS.1934","2010","8","25","49"
"Aglais io","UKBMS.1934","2010","9","4","0"
"Aglais io","UKBMS.1934","2010","9","23","0"
"Aglais io","UKBMS.1935","2010","4","6","0"
"Aglais io","UKBMS.1935","2010","4","8","0"
"Aglais io","UKBMS.1935","2010","4","15","0"
"Aglais io","UKBMS.1935","2010","4","17","0"
"Aglais io","UKBMS.1935","2010","4","22","0"
"Aglais io","UKBMS.1935","2010","4","24","0"
"Aglais io","UKBMS.1935","2010","5","1","0"
"Aglais io","UKBMS.1935","2010","5","6","0"
"Aglais io","UKBMS.1935","2010","5","15","0"
"Aglais io","UKBMS.1935","2010","5","21","0"
"Aglais io","UKBMS.1935","2010","5","27","0"
"Aglais io","UKBMS.1935","2010","6","3","0"
"Aglais io","UKBMS.1935","2010","6","12","0"
"Aglais io","UKBMS.1935","2010","6","17","0"
"Aglais io","UKBMS.1935","2010","6","25","0"
"Aglais io","UKBMS.1935","2010","7","1","0"
"Aglais io","UKBMS.1935","2010","7","10","3"
"Aglais io","UKBMS.1935","2010","7","17","23"
"Aglais io","UKBMS.1935","2010","7","24","56"
"Aglais io","UKBMS.1935","2010","8","2","50"
"Aglais io","UKBMS.1935","2010","8","5","51"
"Aglais io","UKBMS.1935","2010","8","16","24"
"Aglais io","UKBMS.1935","2010","8","19","37"
"Aglais io","UKBMS.1935","2010","8","30","3"
"Aglais io","UKBMS.1935","2010","9","2","0"
"Aglais io","UKBMS.1935","2010","9","9","0"
"Aglais io","UKBMS.1935","2010","9","17","0"
"Aglais io","UKBMS.1935","2010","9","28","0"
"Aglais io","UKBMS.1935","2010","9","30","0"
"Aglais io","UKBMS.1937","2010","4","9","0"
"Aglais io","UKBMS.1937","2010","4","25","0"
"Aglais io","UKBMS.1937","2010","5","17","0"
"Aglais io","UKBMS.1937","2010","5","24","0"
"Aglais io","UKBMS.1937","2010","6","2","0"
"Aglais io","UKBMS.1937","2010","6","7","0"
"Aglais io","UKBMS.1937","2010","6","13","0"
"Aglais io","UKBMS.1937","2010","6","20","0"
"Aglais io","UKBMS.1937","2010","7","5","0"
"Aglais io","UKBMS.1937","2010","7","11","4"
"Aglais io","UKBMS.1937","2010","7","19","36"
"Aglais io","UKBMS.1937","2010","7","28","23"
"Aglais io","UKBMS.1937","2010","8","2","22"
"Aglais io","UKBMS.1937","2010","8","9","21"
"Aglais io","UKBMS.1937","2010","8","18","5"
"Aglais io","UKBMS.1937","2010","8","31","1"
"Aglais io","UKBMS.1937","2010","9","8","0"
"Aglais io","UKBMS.1937","2010","9","15","0"
"Aglais io","UKBMS.1937","2010","9","21","0"
"Aglais io","UKBMS.1940","2010","4","6","0"
"Aglais io","UKBMS.1940","2010","4","9","0"
"Aglais io","UKBMS.1940","2010","4","18","0"
"Aglais io","UKBMS.1940","2010","4","27","0"
"Aglais io","UKBMS.1940","2010","5","5","0"
"Aglais io","UKBMS.1940","2010","5","6","0"
"Aglais io","UKBMS.1940","2010","5","17","0"
"Aglais io","UKBMS.1940","2010","5","21","0"
"Aglais io","UKBMS.1940","2010","5","27","0"
"Aglais io","UKBMS.1940","2010","6","4","0"
"Aglais io","UKBMS.1940","2010","6","14","0"
"Aglais io","UKBMS.1940","2010","6","21","0"
"Aglais io","UKBMS.1940","2010","6","25","0"
"Aglais io","UKBMS.1940","2010","7","4","0"
"Aglais io","UKBMS.1940","2010","7","9","5"
"Aglais io","UKBMS.1940","2010","7","19","36"
"Aglais io","UKBMS.1940","2010","7","22","27"
"Aglais io","UKBMS.1940","2010","7","30","13"
"Aglais io","UKBMS.1940","2010","8","16","1"
"Aglais io","UKBMS.1940","2010","8","24","0"
"Aglais io","UKBMS.1940","2010","8","31","0"
"Aglais io","UKBMS.1940","2010","9","4","0"
"Aglais io","UKBMS.1940","2010","9","9","0"
"Aglais io","UKBMS.1940","2010","9","20","0"
"Aglais io","UKBMS.1941","2010","4","6","0"
"Aglais io","UKBMS.1941","2010","4","11","0"
"Aglais io","UKBMS.1941","2010","4","18","0"
"Aglais io","UKBMS.1941","2010","4","27","0"
"Aglais io","UKBMS.1941","2010","4","29","0"
"Aglais io","UKBMS.1941","2010","5","6","0"
"Aglais io","UKBMS.1941","2010","5","18","0"
"Aglais io","UKBMS.1941","2010","5","23","0"
"Aglais io","UKBMS.1941","2010","5","28","0"
"Aglais io","UKBMS.1941","2010","6","4","0"
"Aglais io","UKBMS.1941","2010","6","13","0"
"Aglais io","UKBMS.1941","2010","6","23","0"
"Aglais io","UKBMS.1941","2010","6","28","0"
"Aglais io","UKBMS.1941","2010","7","1","0"
"Aglais io","UKBMS.1941","2010","7","4","0"
"Aglais io","UKBMS.1941","2010","7","9","1"
"Aglais io","UKBMS.1941","2010","7","18","24"
"Aglais io","UKBMS.1941","2010","7","28","36"
"Aglais io","UKBMS.1941","2010","7","29","29"
"Aglais io","UKBMS.1941","2010","8","8","15"
"Aglais io","UKBMS.1941","2010","8","12","7"
"Aglais io","UKBMS.1941","2010","8","19","5"
"Aglais io","UKBMS.1941","2010","8","31","1"
"Aglais io","UKBMS.1941","2010","9","2","0"
"Aglais io","UKBMS.1941","2010","9","9","0"
"Aglais io","UKBMS.1941","2010","9","17","0"
"Aglais io","UKBMS.1941","2010","9","29","0"
"Aglais io","UKBMS.1942","2010","4","6","0"
"Aglais io","UKBMS.1942","2010","4","9","0"
"Aglais io","UKBMS.1942","2010","4","17","0"
"Aglais io","UKBMS.1942","2010","4","24","0"
"Aglais io","UKBMS.1942","2010","5","5","0"
"Aglais io","UKBMS.1942","2010","5","15","0"
"Aglais io","UKBMS.1942","2010","5","23","0"
"Aglais io","UKBMS.1942","2010","6","2","0"
"Aglais io","UKBMS.1942","2010","6","5","0"
"Aglais io","UKBMS.1942","2010","6","12","0"
"Aglais io","UKBMS.1942","2010","6","20","0"
"Aglais io","UKBMS.1942","2010","6","26","0"
"Aglais io","UKBMS.1942","2010","7","5","0"
"Aglais io","UKBMS.1942","2010","7","10","32"
"Aglais io","UKBMS.1942","2010","7","18","56"
"Aglais io","UKBMS.1942","2010","7","24","60"
"Aglais io","UKBMS.1942","2010","7","31","46"
"Aglais io","UKBMS.1942","2010","8","7","70"
"Aglais io","UKBMS.1942","2010","8","21","0"
"Aglais io","UKBMS.1942","2010","9","12","0"
"Aglais io","UKBMS.1942","2010","9","18","0"
"Aglais io","UKBMS.1942","2010","9","28","0"
"Aglais io","UKBMS.1943","2010","4","22","0"
"Aglais io","UKBMS.1943","2010","4","29","0"
"Aglais io","UKBMS.1943","2010","5","7","0"
"Aglais io","UKBMS.1943","2010","5","14","0"
"Aglais io","UKBMS.1943","2010","5","17","0"
"Aglais io","UKBMS.1943","2010","5","24","0"
"Aglais io","UKBMS.1943","2010","6","4","0"
"Aglais io","UKBMS.1943","2010","6","9","0"
"Aglais io","UKBMS.1943","2010","6","18","0"
"Aglais io","UKBMS.1943","2010","6","21","0"
"Aglais io","UKBMS.1943","2010","7","2","1"
"Aglais io","UKBMS.1943","2010","7","15","114"
"Aglais io","UKBMS.1943","2010","7","25","6"
"Aglais io","UKBMS.1943","2010","7","26","74"
"Aglais io","UKBMS.1943","2010","8","3","6"
"Aglais io","UKBMS.1943","2010","8","21","0"
"Aglais io","UKBMS.1943","2010","8","24","0"
"Aglais io","UKBMS.1943","2010","9","1","0"
"Aglais io","UKBMS.1943","2010","9","9","0"
"Aglais io","UKBMS.1943","2010","9","17","0"
"Aglais io","UKBMS.1943","2010","9","22","0"
"Aglais io","UKBMS.1945","2010","4","1","0"
"Aglais io","UKBMS.1945","2010","4","10","0"
"Aglais io","UKBMS.1945","2010","4","20","0"
"Aglais io","UKBMS.1945","2010","4","27","0"
"Aglais io","UKBMS.1945","2010","5","5","0"
"Aglais io","UKBMS.1945","2010","5","6","0"
"Aglais io","UKBMS.1945","2010","5","18","0"
"Aglais io","UKBMS.1945","2010","5","21","0"
"Aglais io","UKBMS.1945","2010","5","28","0"
"Aglais io","UKBMS.1945","2010","6","4","0"
"Aglais io","UKBMS.1945","2010","6","16","0"
"Aglais io","UKBMS.1945","2010","6","22","0"
"Aglais io","UKBMS.1945","2010","6","24","0"
"Aglais io","UKBMS.1945","2010","7","5","1"
"Aglais io","UKBMS.1945","2010","7","9","1"
"Aglais io","UKBMS.1945","2010","7","20","15"
"Aglais io","UKBMS.1945","2010","7","28","25"
"Aglais io","UKBMS.1945","2010","8","4","19"
"Aglais io","UKBMS.1945","2010","8","9","5"
"Aglais io","UKBMS.1945","2010","8","18","2"
"Aglais io","UKBMS.1945","2010","8","24","2"
"Aglais io","UKBMS.1945","2010","9","1","0"
"Aglais io","UKBMS.1945","2010","9","2","0"
"Aglais io","UKBMS.1945","2010","9","15","0"
"Aglais io","UKBMS.1945","2010","9","18","0"
"Aglais io","UKBMS.1945","2010","9","23","0"
"Aglais io","UKBMS.1954","2010","4","6","0"
"Aglais io","UKBMS.1954","2010","4","8","0"
"Aglais io","UKBMS.1954","2010","4","19","0"
"Aglais io","UKBMS.1954","2010","4","23","0"
"Aglais io","UKBMS.1954","2010","4","27","0"
"Aglais io","UKBMS.1954","2010","5","5","0"
"Aglais io","UKBMS.1954","2010","5","18","0"
"Aglais io","UKBMS.1954","2010","5","21","0"
"Aglais io","UKBMS.1954","2010","5","22","0"
"Aglais io","UKBMS.1954","2010","5","28","0"
"Aglais io","UKBMS.1954","2010","6","3","0"
"Aglais io","UKBMS.1954","2010","6","16","0"
"Aglais io","UKBMS.1954","2010","6","17","0"
"Aglais io","UKBMS.1954","2010","6","28","0"
"Aglais io","UKBMS.1954","2010","7","1","0"
"Aglais io","UKBMS.1954","2010","7","4","0"
"Aglais io","UKBMS.1954","2010","7","9","0"
"Aglais io","UKBMS.1954","2010","7","19","33"
"Aglais io","UKBMS.1954","2010","7","24","45"
"Aglais io","UKBMS.1954","2010","7","30","30"
"Aglais io","UKBMS.1954","2010","8","8","19"
"Aglais io","UKBMS.1954","2010","8","16","8"
"Aglais io","UKBMS.1954","2010","8","20","2"
"Aglais io","UKBMS.1954","2010","8","30","0"
"Aglais io","UKBMS.1954","2010","9","2","0"
"Aglais io","UKBMS.1954","2010","9","12","0"
"Aglais io","UKBMS.1954","2010","9","29","0"
"Aglais io","UKBMS.1965","2010","4","6","0"
"Aglais io","UKBMS.1965","2010","4","10","0"
"Aglais io","UKBMS.1965","2010","4","15","0"
"Aglais io","UKBMS.1965","2010","4","23","0"
"Aglais io","UKBMS.1965","2010","5","1","0"
"Aglais io","UKBMS.1965","2010","5","18","0"
"Aglais io","UKBMS.1965","2010","5","23","0"
"Aglais io","UKBMS.1965","2010","5","30","0"
"Aglais io","UKBMS.1965","2010","6","3","0"
"Aglais io","UKBMS.1965","2010","6","5","0"
"Aglais io","UKBMS.1965","2010","6","12","0"
"Aglais io","UKBMS.1965","2010","6","20","0"
"Aglais io","UKBMS.1965","2010","6","27","0"
"Aglais io","UKBMS.1965","2010","7","3","2"
"Aglais io","UKBMS.1965","2010","7","9","25"
"Aglais io","UKBMS.1965","2010","7","19","44"
"Aglais io","UKBMS.1965","2010","7","28","12"
"Aglais io","UKBMS.1965","2010","8","3","14"
"Aglais io","UKBMS.1965","2010","8","8","11"
"Aglais io","UKBMS.1965","2010","8","15","5"
"Aglais io","UKBMS.1965","2010","8","20","1"
"Aglais io","UKBMS.1965","2010","8","28","0"
"Aglais io","UKBMS.1965","2010","9","3","0"
"Aglais io","UKBMS.1965","2010","9","12","0"
"Aglais io","UKBMS.1965","2010","9","22","0"
"Aglais io","UKBMS.1965","2010","9","27","0"
"Aglais io","UKBMS.1966","2010","4","4","0"
"Aglais io","UKBMS.1966","2010","4","11","0"
"Aglais io","UKBMS.1966","2010","4","17","0"
"Aglais io","UKBMS.1966","2010","4","24","0"
"Aglais io","UKBMS.1966","2010","5","1","0"
"Aglais io","UKBMS.1966","2010","5","9","0"
"Aglais io","UKBMS.1966","2010","5","15","0"
"Aglais io","UKBMS.1966","2010","5","21","0"
"Aglais io","UKBMS.1966","2010","5","28","0"
"Aglais io","UKBMS.1966","2010","6","5","0"
"Aglais io","UKBMS.1966","2010","6","12","0"
"Aglais io","UKBMS.1966","2010","6","20","0"
"Aglais io","UKBMS.1966","2010","6","26","0"
"Aglais io","UKBMS.1966","2010","7","3","1"
"Aglais io","UKBMS.1966","2010","7","10","21"
"Aglais io","UKBMS.1966","2010","7","18","92"
"Aglais io","UKBMS.1966","2010","7","25","123"
"Aglais io","UKBMS.1966","2010","8","1","68"
"Aglais io","UKBMS.1966","2010","8","7","37"
"Aglais io","UKBMS.1966","2010","8","15","15"
"Aglais io","UKBMS.1966","2010","8","20","1"
"Aglais io","UKBMS.1966","2010","8","28","6"
"Aglais io","UKBMS.1966","2010","9","4","0"
"Aglais io","UKBMS.1966","2010","9","11","0"
"Aglais io","UKBMS.1966","2010","9","18","0"
"Aglais io","UKBMS.1966","2010","9","25","0"
"Aglais io","UKBMS.1968","2010","4","4","0"
"Aglais io","UKBMS.1968","2010","4","9","0"
"Aglais io","UKBMS.1968","2010","4","17","0"
"Aglais io","UKBMS.1968","2010","4","24","0"
"Aglais io","UKBMS.1968","2010","5","3","0"
"Aglais io","UKBMS.1968","2010","5","10","0"
"Aglais io","UKBMS.1968","2010","5","17","0"
"Aglais io","UKBMS.1968","2010","5","23","0"
"Aglais io","UKBMS.1968","2010","5","28","0"
"Aglais io","UKBMS.1968","2010","6","6","0"
"Aglais io","UKBMS.1968","2010","6","12","0"
"Aglais io","UKBMS.1968","2010","6","21","0"
"Aglais io","UKBMS.1968","2010","6","27","0"
"Aglais io","UKBMS.1968","2010","7","3","0"
"Aglais io","UKBMS.1968","2010","7","9","0"
"Aglais io","UKBMS.1968","2010","7","19","8"
"Aglais io","UKBMS.1968","2010","7","24","0"
"Aglais io","UKBMS.1968","2010","8","2","13"
"Aglais io","UKBMS.1968","2010","8","8","3"
"Aglais io","UKBMS.1968","2010","8","15","5"
"Aglais io","UKBMS.1968","2010","8","22","0"
"Aglais io","UKBMS.1968","2010","8","29","0"
"Aglais io","UKBMS.1968","2010","9","3","0"
"Aglais io","UKBMS.1968","2010","9","12","0"
"Aglais io","UKBMS.1968","2010","9","21","0"
"Aglais io","UKBMS.1968","2010","9","25","0"
"Aglais io","UKBMS.1970","2010","4","6","0"
"Aglais io","UKBMS.1970","2010","4","9","0"
"Aglais io","UKBMS.1970","2010","4","18","0"
"Aglais io","UKBMS.1970","2010","4","24","0"
"Aglais io","UKBMS.1970","2010","5","6","0"
